KOG	Genes
KOG0583	Glyma.11G058800
KOG4658	Glyma.11G058900
KOG1792	Glyma.11G059100
KOG4178	Glyma.11G059500
KOG1454	Glyma.11G059500
KOG0156	Glyma.11G060100
KOG0156	Glyma.11G060200
KOG0082	Glyma.11G060300
KOG0286	Glyma.11G060400
KOG0279	Glyma.11G060400
KOG0645	Glyma.11G060400
KOG0907	Glyma.11G060800
KOG4563	Glyma.11G061000
KOG1082	Glyma.11G062100
KOG0773	Glyma.11G062300
KOG1703	Glyma.11G062400
KOG0156	Glyma.11G062500
KOG0156	Glyma.11G062600
KOG1187	Glyma.11G063100
KOG1187	Glyma.11G063200
KOG2913	Glyma.11G063400
KOG0823	Glyma.11G063500
KOG3071	Glyma.11G063600
KOG2966	Glyma.11G063700
KOG0776	Glyma.11G063900
KOG0420	Glyma.11G064000
KOG3135	Glyma.11G064700
KOG0483	Glyma.11G064800
KOG1725	Glyma.11G065100
KOG2144	Glyma.11G065500
KOG1379	Glyma.11G065900
KOG0254	Glyma.11G066000
KOG0254	Glyma.11G066100
KOG0254	Glyma.11G066300
KOG0254	Glyma.11G066400
KOG0254	Glyma.11G066500
KOG0254	Glyma.11G066600
KOG1597	Glyma.11G066900
KOG1079	Glyma.11G067000
KOG1187	Glyma.11G067200
KOG0113	Glyma.11G067300
KOG0387	Glyma.11G067500
KOG0157	Glyma.11G067700
KOG3381	Glyma.11G068200
KOG2063	Glyma.11G068300
KOG0073	Glyma.11G068500
KOG4744	Glyma.11G068900
KOG2502	Glyma.11G069400
KOG0810	Glyma.11G070000
KOG2521	Glyma.11G070100
KOG2035	Glyma.11G070700
KOG1626	Glyma.11G070800
KOG0431	Glyma.11G071000
KOG3146	Glyma.11G071400
KOG1603	Glyma.11G071500
KOG0743	Glyma.11G071700
KOG0743	Glyma.11G071800
KOG1471	Glyma.11G071900
KOG4658	Glyma.11G072100
KOG1752	Glyma.11G072200
KOG3150	Glyma.11G072900
KOG0907	Glyma.11G073000
KOG0820	Glyma.11G073200
KOG0157	Glyma.11G073300
KOG0427	Glyma.11G073600
KOG0014	Glyma.11G073700
KOG4579	Glyma.11G073800
KOG0156	Glyma.11G074100
KOG1946	Glyma.11G074600
KOG2819	Glyma.11G074800
KOG2944	Glyma.11G075000
KOG0242	Glyma.11G075100
KOG1187	Glyma.11G075200
KOG0232	Glyma.11G075300
KOG2309	Glyma.11G076000
KOG3149	Glyma.11G076700
KOG0032	Glyma.11G077300
KOG1530	Glyma.11G077900
KOG2884	Glyma.11G078100
KOG0519	Glyma.11G078300
KOG0393	Glyma.11G079100
KOG1724	Glyma.11G079600
KOG2590	Glyma.11G080100
KOG1339	Glyma.11G080400
KOG1591	Glyma.11G080700
KOG0502	Glyma.11G081800
KOG4412	Glyma.11G081800
KOG0192	Glyma.11G082200
KOG1530	Glyma.11G082300
KOG2633	Glyma.11G082500
KOG1311	Glyma.11G082600
KOG1303	Glyma.11G082700
KOG2473	Glyma.11G082800
KOG4473	Glyma.11G083300
KOG1176	Glyma.11G083800
KOG4750	Glyma.11G084100
KOG0992	Glyma.11G084200
KOG4687	Glyma.11G084200
KOG0993	Glyma.11G084200
KOG0978	Glyma.11G084200
KOG0653	Glyma.11G084500
KOG0010	Glyma.11G084700
KOG1187	Glyma.11G085300
KOG1187	Glyma.11G085400
KOG4405	Glyma.11G085700
KOG4253	Glyma.11G085750
KOG1983	Glyma.11G085900
KOG4551	Glyma.11G086100
KOG1780	Glyma.11G086200
KOG0698	Glyma.11G087000
KOG1052	Glyma.11G087100
KOG2722	Glyma.11G087300
KOG1493	Glyma.11G087600
KOG0254	Glyma.11G087700
KOG0767	Glyma.11G087800
KOG0617	Glyma.11G087900
KOG4579	Glyma.11G087900
KOG2722	Glyma.11G088600
KOG0831	Glyma.11G088800
KOG1187	Glyma.11G089100
KOG0143	Glyma.11G089300
KOG0239	Glyma.11G089400
KOG4249	Glyma.11G089500
KOG2508	Glyma.11G089600
KOG1386	Glyma.11G089700
KOG3794	Glyma.11G090300
KOG3240	Glyma.11G091200
KOG1100	Glyma.11G091300
KOG1603	Glyma.11G091400
KOG3456	Glyma.11G091800
KOG2829	Glyma.11G091900
KOG0254	Glyma.11G092100
KOG0070	Glyma.11G092300
KOG3061	Glyma.11G093000
KOG0156	Glyma.11G093100
KOG4569	Glyma.11G093400
KOG2178	Glyma.11G093600
KOG1753	Glyma.11G094400
KOG2892	Glyma.11G094700
KOG0550	Glyma.11G095300
KOG0548	Glyma.11G095300
KOG1369	Glyma.11G095600
KOG0421	Glyma.11G095700
KOG4643	Glyma.11G096400
KOG0933	Glyma.11G096400
KOG1303	Glyma.11G097000
KOG0223	Glyma.11G097800
KOG3106	Glyma.11G098000
KOG1631	Glyma.11G098300
KOG0865	Glyma.11G098700
KOG3282	Glyma.11G098800
KOG3073	Glyma.11G099000
KOG2391	Glyma.11G099100
KOG1715	Glyma.11G099300
KOG3414	Glyma.11G099400
KOG3004	Glyma.11G099800
KOG2444	Glyma.11G099900
KOG0157	Glyma.11G100100
KOG0840	Glyma.11G100300
KOG1904	Glyma.11G100400
KOG2963	Glyma.11G100700
KOG0725	Glyma.11G101400
KOG4210	Glyma.11G101500
KOG0737	Glyma.11G101600
KOG0198	Glyma.11G101700
KOG1249	Glyma.11G101800
KOG2076	Glyma.11G102000
KOG2923	Glyma.11G102400
KOG0155	Glyma.11G102600
KOG0155	Glyma.11G103100
KOG3166	Glyma.11G103700
KOG0320	Glyma.11G103800
KOG2859	Glyma.11G104200
KOG0521	Glyma.11G104500
KOG0143	Glyma.11G104800
KOG1187	Glyma.11G105000
KOG3130	Glyma.11G105500
KOG4306	Glyma.11G105700
KOG1303	Glyma.11G106000
KOG0880	Glyma.11G106400
KOG0879	Glyma.11G106400
KOG0865	Glyma.11G106400
KOG1362	Glyma.11G106500
KOG1735	Glyma.11G106600
KOG1303	Glyma.11G107000
KOG0048	Glyma.11G107100
KOG0393	Glyma.11G107700
KOG0417	Glyma.11G107800
KOG1021	Glyma.11G107900
KOG1187	Glyma.11G108000
KOG0156	Glyma.11G108300
KOG0048	Glyma.11G108400
KOG2854	Glyma.11G108900
KOG3090	Glyma.11G109400
KOG1003	Glyma.11G109500
KOG4450	Glyma.11G109600
KOG3019	Glyma.11G110000
KOG0232	Glyma.11G110100
KOG1640	Glyma.11G110300
KOG0242	Glyma.11G110800
KOG3725	Glyma.11G111900
KOG1347	Glyma.11G112200
KOG2517	Glyma.11G112600
KOG4774	Glyma.11G113600
KOG2240	Glyma.11G113901
KOG2240	Glyma.11G114001
KOG1187	Glyma.11G114100
KOG0472	Glyma.11G114100
KOG0472	Glyma.11G114200
KOG1664	Glyma.11G114400
KOG0166	Glyma.11G114500
KOG1471	Glyma.11G115000
KOG1471	Glyma.11G115100
KOG1767	Glyma.11G115400
KOG1322	Glyma.11G116600
KOG1187	Glyma.11G118200
KOG2675	Glyma.11G118300
KOG0286	Glyma.11G118500
KOG0394	Glyma.11G118800
KOG1279	Glyma.11G118900
KOG0254	Glyma.11G119500
KOG3135	Glyma.11G120200
KOG1505	Glyma.11G120600
KOG1203	Glyma.11G121100
KOG1271	Glyma.11G121200
KOG1815	Glyma.11G121300
KOG0157	Glyma.11G122700
KOG3112	Glyma.11G122900
KOG0266	Glyma.11G123000
KOG2923	Glyma.11G123600
KOG4742	Glyma.11G124500
KOG0552	Glyma.11G124900
KOG1092	Glyma.11G125000
KOG1951	Glyma.11G125100
KOG1724	Glyma.11G125300
KOG0674	Glyma.11G126100
KOG0813	Glyma.11G126200
KOG1430	Glyma.11G126300
KOG0144	Glyma.11G126400
KOG0148	Glyma.11G126400
KOG0108	Glyma.11G126400
KOG4206	Glyma.11G126400
KOG0106	Glyma.11G126400
KOG0114	Glyma.11G126400
KOG0131	Glyma.11G126400
KOG4408	Glyma.11G126500
KOG2632	Glyma.11G126900
KOG2855	Glyma.11G127200
KOG0027	Glyma.11G127500
KOG1187	Glyma.11G127700
KOG3136	Glyma.11G127900
KOG1877	Glyma.11G128000
KOG4600	Glyma.11G128100
KOG1921	Glyma.11G128600
KOG3972	Glyma.11G128700
KOG0032	Glyma.11G128900
KOG0027	Glyma.11G128900
KOG1815	Glyma.11G129000
KOG2132	Glyma.11G130600
KOG1745	Glyma.11G130900
KOG4579	Glyma.11G131300
KOG0617	Glyma.11G131300
KOG0610	Glyma.11G131800
KOG3173	Glyma.11G132000
KOG2474	Glyma.11G132500
KOG0148	Glyma.11G133200
KOG2805	Glyma.11G133500
KOG0048	Glyma.11G133700
KOG0710	Glyma.11G134200
KOG1192	Glyma.11G134300
KOG3386	Glyma.11G134700
KOG0087	Glyma.11G135400
KOG1482	Glyma.11G135500
KOG0725	Glyma.11G135700
KOG1203	Glyma.11G135900
KOG2146	Glyma.11G136000
KOG2652	Glyma.11G136100
KOG0254	Glyma.11G136200
KOG3109	Glyma.11G137800
KOG1816	Glyma.11G137900
KOG2209	Glyma.11G138800
KOG3415	Glyma.11G138900
KOG1187	Glyma.11G139200
KOG1187	Glyma.11G139300
KOG3479	Glyma.11G139400
KOG0700	Glyma.11G139500
KOG2056	Glyma.11G139600
KOG1187	Glyma.11G139700
KOG4412	Glyma.11G140000
KOG4646	Glyma.11G140100
KOG1239	Glyma.11G140600
KOG0425	Glyma.11G140900
KOG1470	Glyma.11G141100
KOG1471	Glyma.11G141100
KOG0533	Glyma.11G141500
KOG1744	Glyma.11G141600
KOG1744	Glyma.11G141700
KOG1744	Glyma.11G141800
KOG1744	Glyma.11G142100
KOG0078	Glyma.11G142300
KOG2917	Glyma.11G142700
KOG3187	Glyma.11G143000
KOG0223	Glyma.11G143100
KOG1751	Glyma.11G143400
KOG1581	Glyma.11G143500
KOG1564	Glyma.11G143900
KOG1434	Glyma.11G143900
KOG1603	Glyma.11G144500
KOG1187	Glyma.11G144800
KOG1543	Glyma.11G144900
KOG1068	Glyma.11G145000
KOG0502	Glyma.11G145227
KOG4412	Glyma.11G145227
KOG0508	Glyma.11G145227
KOG2235	Glyma.11G145645
KOG0483	Glyma.11G145800
KOG1187	Glyma.11G146272
KOG0886	Glyma.11G146300
KOG3467	Glyma.11G146481
KOG0223	Glyma.11G146500
KOG0190	Glyma.11G146800
KOG3051	Glyma.11G147000
KOG2187	Glyma.11G147200
KOG0583	Glyma.11G147500
KOG1187	Glyma.11G147944
KOG2711	Glyma.11G148900
KOG2068	Glyma.11G150034
KOG2379	Glyma.11G150100
KOG3178	Glyma.11G150800
KOG2797	Glyma.11G151288
KOG4600	Glyma.11G151300
KOG0725	Glyma.11G151400
KOG0725	Glyma.11G151700
KOG1749	Glyma.11G151706
KOG3882	Glyma.11G152124
KOG1187	Glyma.11G152200
KOG4530	Glyma.11G152400
KOG4224	Glyma.11G152500
KOG1812	Glyma.11G152542
KOG2781	Glyma.11G152600
KOG1454	Glyma.11G152751
KOG1190	Glyma.11G152800
KOG4658	Glyma.11G153000
KOG1399	Glyma.11G153100
KOG3278	Glyma.11G153169
KOG4760	Glyma.11G153378
KOG1138	Glyma.11G153500
KOG3173	Glyma.11G153700
KOG0819	Glyma.11G153800
KOG2751	Glyma.11G153900
KOG3131	Glyma.11G154000
KOG2169	Glyma.11G154005
KOG1030	Glyma.11G154100
KOG1377	Glyma.11G154200
KOG4670	Glyma.11G154214
KOG1465	Glyma.11G154300
KOG3218	Glyma.11G154500
KOG1001	Glyma.11G154800
KOG0229	Glyma.11G155500
KOG2839	Glyma.11G155900
KOG0496	Glyma.11G156095
KOG0907	Glyma.11G156500
KOG4282	Glyma.11G156700
KOG4137	Glyma.11G156931
KOG1339	Glyma.11G157000
KOG0027	Glyma.11G157100
KOG0027	Glyma.11G157200
KOG0198	Glyma.11G157400
KOG1499	Glyma.11G157700
KOG1454	Glyma.11G157976
KOG3411	Glyma.11G158500
KOG0014	Glyma.11G158812
KOG1584	Glyma.11G158900
KOG1036	Glyma.11G159230
KOG0316	Glyma.11G159230
KOG3235	Glyma.11G159648
KOG0198	Glyma.11G159900
KOG3369	Glyma.11G160100
KOG0014	Glyma.11G160200
KOG3423	Glyma.11G160400
KOG2486	Glyma.11G160900
KOG0583	Glyma.11G161300
KOG4642	Glyma.11G161500
KOG1285	Glyma.11G161947
KOG2196	Glyma.11G162365
KOG3928	Glyma.11G163000
KOG3362	Glyma.11G164100
KOG1650	Glyma.11G164200
KOG2926	Glyma.11G164500
KOG1192	Glyma.11G164600
KOG1502	Glyma.11G164700
KOG3030	Glyma.11G165300
KOG3160	Glyma.11G165600
KOG0192	Glyma.11G166000
KOG2014	Glyma.11G166100
KOG1752	Glyma.11G166300
KOG1674	Glyma.11G166337
KOG1305	Glyma.11G166401
KOG1303	Glyma.11G166500
KOG1187	Glyma.11G167100
KOG0087	Glyma.11G167591
KOG0156	Glyma.11G168428
KOG2612	Glyma.11G168600
KOG1558	Glyma.11G169300
KOG0234	Glyma.11G169700
KOG0698	Glyma.11G170200
KOG4658	Glyma.11G171355
KOG0698	Glyma.11G171600
KOG4680	Glyma.11G172191
KOG0234	Glyma.11G172200
KOG0712	Glyma.11G172401
KOG0143	Glyma.11G172500
KOG2785	Glyma.11G172610
KOG2785	Glyma.11G172819
KOG1705	Glyma.11G173100
KOG1595	Glyma.11G174400
KOG1051	Glyma.11G174500
KOG1187	Glyma.11G174800
KOG2458	Glyma.11G174900
KOG2782	Glyma.11G174910
KOG0880	Glyma.11G175200
KOG2846	Glyma.11G175328
KOG2401	Glyma.11G175400
KOG2265	Glyma.11G175500
KOG0978	Glyma.11G175700
KOG2532	Glyma.11G175800
KOG0157	Glyma.11G175900
KOG0374	Glyma.11G175955
KOG1187	Glyma.11G176301
KOG3467	Glyma.11G177800
KOG3467	Glyma.11G177900
KOG3467	Glyma.11G178100
KOG3467	Glyma.11G178200
KOG1187	Glyma.11G178300
KOG1947	Glyma.11G178504
KOG0691	Glyma.11G178505
KOG0080	Glyma.11G178506
KOG0773	Glyma.11G178673
KOG1187	Glyma.11G179200
KOG2495	Glyma.11G179300
KOG2495	Glyma.11G179400
KOG0583	Glyma.11G179600
KOG2044	Glyma.11G180000
KOG2577	Glyma.11G180100
KOG4526	Glyma.11G180200
KOG0304	Glyma.11G180500
KOG0725	Glyma.11G180800
KOG0859	Glyma.11G181900
KOG0027	Glyma.11G182700
KOG0117	Glyma.11G182900
KOG0870	Glyma.11G183100
KOG1037	Glyma.11G184100
KOG1429	Glyma.11G184400
KOG2867	Glyma.11G184601
KOG1221	Glyma.11G185000
KOG1221	Glyma.11G185100
KOG1221	Glyma.11G185200
KOG1221	Glyma.11G185300
KOG0157	Glyma.11G185700
KOG0014	Glyma.11G186100
KOG4747	Glyma.11G187300
KOG3217	Glyma.11G187700
KOG1384	Glyma.11G188100
KOG0235	Glyma.11G188800
KOG1723	Glyma.11G188900
KOG1429	Glyma.11G190200
KOG1371	Glyma.11G190200
KOG1339	Glyma.11G190800
KOG2939	Glyma.11G191100
KOG1744	Glyma.11G191600
KOG4172	Glyma.11G191900
KOG3484	Glyma.11G192100
KOG4607	Glyma.11G192500
KOG0441	Glyma.11G192700
KOG1940	Glyma.11G192900
KOG1021	Glyma.11G193500
KOG3229	Glyma.11G193700
KOG1282	Glyma.11G193800
KOG1282	Glyma.11G193900
KOG3201	Glyma.11G194000
KOG2944	Glyma.11G194200
KOG2944	Glyma.11G194300
KOG1176	Glyma.11G194500
KOG1603	Glyma.11G194600
KOG2533	Glyma.11G195200
KOG0061	Glyma.11G196100
KOG0382	Glyma.11G196600
KOG0382	Glyma.11G196700
KOG1187	Glyma.11G196800
KOG1493	Glyma.11G197001
KOG0156	Glyma.11G197300
KOG0156	Glyma.11G197400
KOG1176	Glyma.11G198300
KOG0406	Glyma.11G198500
KOG0331	Glyma.11G199100
KOG0417	Glyma.11G199400
KOG1187	Glyma.11G199700
KOG1187	Glyma.11G200300
KOG4579	Glyma.11G200300
KOG1588	Glyma.11G200400
KOG1792	Glyma.11G201400
KOG3280	Glyma.11G201700
KOG3379	Glyma.11G201800
KOG0340	Glyma.11G201900
KOG0335	Glyma.11G201900
KOG2966	Glyma.11G202000
KOG4561	Glyma.11G202100
KOG1339	Glyma.11G202500
KOG0143	Glyma.11G202600
KOG1308	Glyma.11G202700
KOG4510	Glyma.11G202900
KOG1356	Glyma.11G203300
KOG1187	Glyma.11G204500
KOG1187	Glyma.11G204700
KOG1187	Glyma.11G204766
KOG1187	Glyma.11G204832
KOG1187	Glyma.11G204900
KOG1187	Glyma.11G205200
KOG1187	Glyma.11G205300
KOG1187	Glyma.11G205400
KOG1187	Glyma.11G205600
KOG1187	Glyma.11G206100
KOG1187	Glyma.11G206300
KOG1187	Glyma.11G206400
KOG1187	Glyma.11G206700
KOG1187	Glyma.11G207000
KOG1187	Glyma.11G207300
KOG1187	Glyma.11G207500
KOG1801	Glyma.11G208300
KOG1946	Glyma.11G208500
KOG0029	Glyma.11G209027
KOG0092	Glyma.11G209354
KOG1176	Glyma.11G209681
KOG4412	Glyma.11G211316
KOG0048	Glyma.11G211643
KOG1427	Glyma.11G212300
KOG0853	Glyma.11G212700
KOG4658	Glyma.11G212800
KOG0867	Glyma.11G212900
KOG1187	Glyma.11G213100
KOG2268	Glyma.11G213400
KOG2540	Glyma.11G213600
KOG0014	Glyma.11G214600
KOG2657	Glyma.11G214700
KOG4192	Glyma.11G214900
KOG4192	Glyma.11G215100
KOG1339	Glyma.11G215200
KOG2025	Glyma.11G215600
KOG2839	Glyma.11G215700
KOG0048	Glyma.11G215800
KOG2088	Glyma.11G216100
KOG0533	Glyma.11G216200
KOG1422	Glyma.11G216400
KOG1030	Glyma.11G216900
KOG4168	Glyma.11G217000
KOG0027	Glyma.11G217200
KOG1187	Glyma.11G217400
KOG2599	Glyma.11G218700
KOG1603	Glyma.11G218850
KOG1187	Glyma.11G218900
KOG1030	Glyma.11G219000
KOG1187	Glyma.11G219800
KOG0544	Glyma.11G220100
KOG1339	Glyma.11G220300
KOG1187	Glyma.11G220900
KOG0651	Glyma.11G221000
KOG0725	Glyma.11G221400
KOG2246	Glyma.11G221600
KOG0725	Glyma.11G222300
KOG0725	Glyma.11G222400
KOG0725	Glyma.11G222500
KOG0698	Glyma.11G222600
KOG1987	Glyma.11G222900
KOG1427	Glyma.11G223000
KOG1187	Glyma.11G223200
KOG1703	Glyma.11G223800
KOG1237	Glyma.11G224200
KOG1237	Glyma.11G224266
KOG1237	Glyma.11G224400
KOG1237	Glyma.11G224500
KOG4621	Glyma.11G225300
KOG1192	Glyma.11G225500
KOG1192	Glyma.11G225600
KOG1303	Glyma.11G226000
KOG4779	Glyma.11G226100
KOG1441	Glyma.11G226200
KOG1700	Glyma.11G226400
KOG3315	Glyma.11G226500
KOG0878	Glyma.11G226800
KOG1458	Glyma.11G226900
KOG0724	Glyma.11G227200
KOG1947	Glyma.11G227300
KOG0769	Glyma.11G227400
KOG1556	Glyma.11G227700
KOG2975	Glyma.11G227900
KOG0223	Glyma.11G228000
KOG0815	Glyma.11G228200
KOG1303	Glyma.11G228300
KOG1193	Glyma.11G228500
KOG3399	Glyma.11G228600
KOG0157	Glyma.11G228900
KOG4460	Glyma.11G229000
KOG1235	Glyma.11G229300
KOG1650	Glyma.11G229400
KOG3035	Glyma.11G229500
KOG1106	Glyma.11G229600
KOG0880	Glyma.11G229800
KOG1952	Glyma.11G230200
KOG1187	Glyma.11G230300
KOG1187	Glyma.11G230400
KOG1187	Glyma.11G230500
KOG1187	Glyma.11G230600
KOG1051	Glyma.11G230700
KOG0143	Glyma.11G230800
KOG4202	Glyma.11G230900
KOG1570	Glyma.11G231000
KOG2602	Glyma.11G231800
KOG1187	Glyma.11G232200
KOG1752	Glyma.11G232300
KOG2916	Glyma.11G232500
KOG2332	Glyma.11G232600
KOG1187	Glyma.11G233500
KOG1603	Glyma.11G234100
KOG1586	Glyma.11G234500
KOG1305	Glyma.11G234600
KOG4431	Glyma.11G235000
KOG0583	Glyma.11G235300
KOG2914	Glyma.11G235500
KOG1609	Glyma.11G236400
KOG1209	Glyma.11G237000
KOG1596	Glyma.11G237200
KOG2669	Glyma.11G237400
KOG2416	Glyma.11G237500
KOG4224	Glyma.11G237800
KOG1339	Glyma.11G237900
KOG1603	Glyma.11G238000
KOG2796	Glyma.11G238100
KOG0257	Glyma.11G238200
KOG0257	Glyma.11G238300
KOG0236	Glyma.11G238500
KOG0548	Glyma.11G239500
KOG2372	Glyma.11G240100
KOG0094	Glyma.11G240300
KOG1871	Glyma.11G240500
KOG1187	Glyma.11G240900
KOG0715	Glyma.11G241000
KOG0087	Glyma.11G241300
KOG2198	Glyma.11G241400
KOG2787	Glyma.11G241500
KOG1745	Glyma.11G241702
KOG1745	Glyma.11G241800
KOG2296	Glyma.11G242000
KOG0483	Glyma.11G242200
KOG1812	Glyma.11G242300
KOG1493	Glyma.11G242800
KOG2366	Glyma.11G243600
KOG1718	Glyma.11G243900
KOG4172	Glyma.11G244000
KOG2412	Glyma.11G244100
KOG4660	Glyma.11G244300
KOG1427	Glyma.11G245000
KOG1014	Glyma.11G245600
KOG0725	Glyma.11G245700
KOG1003	Glyma.11G246000
KOG4593	Glyma.11G246000
KOG4674	Glyma.11G246000
KOG1039	Glyma.11G246100
KOG1187	Glyma.11G246200
KOG4172	Glyma.11G246300
KOG1601	Glyma.11G246400
KOG3257	Glyma.11G247000
KOG4282	Glyma.11G247300
KOG3285	Glyma.11G247400
KOG0657	Glyma.11G247600
KOG4412	Glyma.11G247700
KOG1303	Glyma.11G247800
KOG1625	Glyma.11G247900
KOG1200	Glyma.11G248000
KOG3855	Glyma.11G248400
KOG2614	Glyma.11G248400
KOG0662	Glyma.11G248500
KOG0663	Glyma.11G248500
KOG3808	Glyma.11G249100
KOG4112	Glyma.11G249600
KOG3353	Glyma.11G249700
KOG2998	Glyma.11G249800
KOG4302	Glyma.11G249900
KOG0156	Glyma.11G250200
KOG1605	Glyma.11G250300
KOG2731	Glyma.11G250800
KOG0004	Glyma.11G251500
KOG2104	Glyma.11G251700
KOG0014	Glyma.11G252300
KOG1303	Glyma.11G252400
KOG3205	Glyma.11G252600
KOG0029	Glyma.11G253000
KOG4280	Glyma.11G253200
KOG1187	Glyma.11G254000
KOG2920	Glyma.11G254400
KOG1021	Glyma.11G254500
KOG1371	Glyma.11G254900
KOG2922	Glyma.11G255400
KOG4567	Glyma.11G255600
KOG1378	Glyma.11G255700
KOG0119	Glyma.11G256000
KOG0335	Glyma.11G256200
KOG4411	Glyma.11G256400
KOG3178	Glyma.11G256500
KOG1873	Glyma.11G256600
KOG1477	Glyma.12G000900
KOG2886	Glyma.12G001600
KOG1471	Glyma.12G001800
KOG1471	Glyma.12G001900
KOG1198	Glyma.12G002100
KOG1187	Glyma.12G002400
KOG1187	Glyma.12G002500
KOG4129	Glyma.12G002600
KOG0643	Glyma.12G002900
KOG2288	Glyma.12G003100
KOG1844	Glyma.12G003300
KOG2614	Glyma.12G003400
KOG1761	Glyma.12G004000
KOG3079	Glyma.12G004200
KOG0014	Glyma.12G005000
KOG1497	Glyma.12G005400
KOG2981	Glyma.12G005700
KOG0119	Glyma.12G005900
KOG2864	Glyma.12G006200
KOG1187	Glyma.12G006300
KOG1947	Glyma.12G006500
KOG3478	Glyma.12G006600
KOG1577	Glyma.12G006800
KOG0390	Glyma.12G006900
KOG1187	Glyma.12G007000
KOG1187	Glyma.12G007300
KOG0472	Glyma.12G007300
KOG0676	Glyma.12G007600
KOG4443	Glyma.12G007900
KOG4392	Glyma.12G008000
KOG1650	Glyma.12G008100
KOG1877	Glyma.12G008200
KOG0543	Glyma.12G008300
KOG0143	Glyma.12G008700
KOG0536	Glyma.12G009100
KOG1269	Glyma.12G009200
KOG1269	Glyma.12G009300
KOG2241	Glyma.12G009400
KOG1569	Glyma.12G009600
KOG1271	Glyma.12G010200
KOG1187	Glyma.12G010500
KOG1454	Glyma.12G010600
KOG1479	Glyma.12G010700
KOG2711	Glyma.12G011200
KOG4658	Glyma.12G011700
KOG1871	Glyma.12G011800
KOG0265	Glyma.12G011901
KOG0286	Glyma.12G011901
KOG0279	Glyma.12G011901
KOG1378	Glyma.12G012000
KOG1249	Glyma.12G012400
KOG4186	Glyma.12G012800
KOG0796	Glyma.12G012900
KOG0710	Glyma.12G013100
KOG2533	Glyma.12G013200
KOG0156	Glyma.12G013700
KOG1838	Glyma.12G013800
KOG1269	Glyma.12G014200
KOG1269	Glyma.12G014300
KOG2538	Glyma.12G014600
KOG0022	Glyma.12G015100
KOG0022	Glyma.12G015300
KOG0022	Glyma.12G015400
KOG4450	Glyma.12G015700
KOG0992	Glyma.12G015800
KOG1003	Glyma.12G015800
KOG0978	Glyma.12G015800
KOG4787	Glyma.12G015800
KOG4593	Glyma.12G015800
KOG0250	Glyma.12G015800
KOG3090	Glyma.12G015900
KOG2854	Glyma.12G016500
KOG0048	Glyma.12G017000
KOG3225	Glyma.12G017200
KOG1021	Glyma.12G017500
KOG1530	Glyma.12G017900
KOG2829	Glyma.12G018000
KOG0254	Glyma.12G018200
KOG0070	Glyma.12G018600
KOG0621	Glyma.12G019100
KOG3061	Glyma.12G019300
KOG3059	Glyma.12G019600
KOG1502	Glyma.12G019700
KOG1502	Glyma.12G019800
KOG1502	Glyma.12G019900
KOG2178	Glyma.12G020100
KOG1753	Glyma.12G020800
KOG2892	Glyma.12G021100
KOG0550	Glyma.12G021400
KOG0421	Glyma.12G021800
KOG1311	Glyma.12G022200
KOG0018	Glyma.12G022500
KOG4643	Glyma.12G022500
KOG0933	Glyma.12G022500
KOG0964	Glyma.12G022500
KOG1303	Glyma.12G023100
KOG0223	Glyma.12G023600
KOG3106	Glyma.12G023900
KOG1631	Glyma.12G024500
KOG4833	Glyma.12G024600
KOG0865	Glyma.12G024700
KOG3282	Glyma.12G024800
KOG3073	Glyma.12G025100
KOG2391	Glyma.12G025300
KOG1715	Glyma.12G025400
KOG1282	Glyma.12G025600
KOG3004	Glyma.12G025700
KOG2444	Glyma.12G025800
KOG0840	Glyma.12G026400
KOG1904	Glyma.12G026600
KOG2963	Glyma.12G026700
KOG1815	Glyma.12G027000
KOG4658	Glyma.12G027100
KOG0725	Glyma.12G027300
KOG4210	Glyma.12G027400
KOG0198	Glyma.12G027600
KOG2076	Glyma.12G027700
KOG0155	Glyma.12G028100
KOG2994	Glyma.12G028400
KOG3166	Glyma.12G028500
KOG0320	Glyma.12G028700
KOG2859	Glyma.12G029200
KOG0143	Glyma.12G029800
KOG1187	Glyma.12G030000
KOG2922	Glyma.12G030100
KOG4306	Glyma.12G030600
KOG1303	Glyma.12G030900
KOG0880	Glyma.12G031500
KOG1362	Glyma.12G031600
KOG1735	Glyma.12G031700
KOG1303	Glyma.12G032000
KOG0048	Glyma.12G032200
KOG0393	Glyma.12G032700
KOG0417	Glyma.12G032800
KOG1187	Glyma.12G032900
KOG1603	Glyma.12G033200
KOG1100	Glyma.12G033400
KOG3240	Glyma.12G033500
KOG3149	Glyma.12G035600
KOG2648	Glyma.12G035900
KOG1577	Glyma.12G036700
KOG0232	Glyma.12G036800
KOG3019	Glyma.12G036900
KOG0254	Glyma.12G037000
KOG0242	Glyma.12G037100
KOG4280	Glyma.12G037100
KOG0242	Glyma.12G038600
KOG4774	Glyma.12G039500
KOG2240	Glyma.12G039900
KOG1187	Glyma.12G040000
KOG1664	Glyma.12G040300
KOG0166	Glyma.12G040400
KOG4224	Glyma.12G040400
KOG1471	Glyma.12G040800
KOG0743	Glyma.12G041100
KOG1767	Glyma.12G041300
KOG1322	Glyma.12G042400
KOG1267	Glyma.12G043100
KOG1187	Glyma.12G043600
KOG2675	Glyma.12G043700
KOG0286	Glyma.12G043900
KOG0394	Glyma.12G044100
KOG1279	Glyma.12G044200
KOG0840	Glyma.12G044500
KOG0254	Glyma.12G044700
